file_name,os_release,cpu_model,ocio_version,aces_version,config_version,total_operations,unique_operations,mean_min_time,mean_max_time,mean_avg_time,std_avg_time,median_avg_time,total_iterations,mean_iterations,"Create the (display, view) processor_mean_time","Create the (display, view) processor_std_time","Create the (display, view) processor_count",Create the CPU processor_mean_time,Create the CPU processor_std_time,Create the CPU processor_count,Create the GPU processor_mean_time,Create the GPU processor_std_time,Create the GPU processor_count,Create the GPU shader_mean_time,Create the GPU shader_std_time,Create the GPU shader_count,Create the config identifier_mean_time,Create the config identifier_std_time,Create the config identifier_count,Create the context identifier_mean_time,Create the context identifier_std_time,Create the context identifier_count,Create the optimized processor_mean_time,Create the optimized processor_std_time,Create the optimized processor_count,Process the complete image (in place)_mean_time,Process the complete image (in place)_std_time,Process the complete image (in place)_count,Process the complete image (two buffers)_mean_time,Process the complete image (two buffers)_std_time,Process the complete image (two buffers)_count
OCIO_2.4_ACES_tests_r7_sys2000.txt,r7,Intel(R) Xeon(R) CPU E5-2687W v3 @ 3.10GHz,2.4.2,ACES 1.0,2.4,27,9,359.5351202006667,370.8707727407408,364.46453838417284,693.7596467201743,0.371418,270,10.0,0.4898798888888889,0.22091605205606274,3.0,0.06180017155555547,0.0275937581398526,3.0,0.057616711999999966,0.026747643070950303,3.0,0.6825013333333333,0.2978062605526173,3.0,3.1120745282222217,1.488409256122606,3.0,0.0006214741111110999,0.0002917415745564771,3.0,0.026351349444444436,0.010104342032916758,3.0,1636.9522222222222,32.11898475172403,3.0,1638.7977777777778,35.221157204368005,3.0
OCIO_2.4_ACES_tests_r7_sys2000.txt,r7,Intel(R) Xeon(R) CPU E5-2687W v3 @ 3.10GHz,2.4.2,ACES 2.0,2.4,27,9,2794.0110112524444,2817.4496930740743,2805.9811210545186,5341.452249361816,2.216922497666667,270,10.0,0.2704805555555555,0.007667773907967322,3.0,7.259191902666667,0.23412259727106965,3.0,0.019964369222222198,0.00047519120605011515,3.0,20.767799999999998,0.39584059081066125,3.0,2.2209196816666665,0.03996584711484689,3.0,0.00048644322222220004,2.0232401500615007e-05,3.0,0.0134687605555555,0.0005720908977440871,3.0,12574.77777777778,115.72808327825857,3.0,12648.5,136.39682303240673,3.0
OCIO_2.4_ACES_tests_r7_sys2034.ldn.vfx.framestore.com.txt,r7,Intel(R) Xeon(R) CPU E5-2667 v4 @ 3.20GHz,2.4.1,ACES 1.0,2.4,27,9,317.421779516926,329.7083581851852,322.09195703527155,612.4880718992692,0.6190030000000001,270,10.0,0.6227175555555556,0.012576543997693724,3.0,0.08492288666666663,0.015218837037366236,3.0,0.08145799022222217,0.0006399743134610356,3.0,1.001425,0.19914331079763736,3.0,4.274105413888889,0.1520774455940816,3.0,0.0007840333333333334,3.1411892800869734e-05,3.0,0.032200437777777736,0.002249928587600915,3.0,1464.2722222222221,21.052193692327307,3.0,1428.4577777777777,4.997168457495979,3.0
OCIO_2.4_ACES_tests_r7_sys2034.ldn.vfx.framestore.com.txt,r7,Intel(R) Xeon(R) CPU E5-2667 v4 @ 3.20GHz,2.4.1,ACES 2.0,2.4,27,9,2569.726052825037,2589.6521235925925,2577.6953651441477,4905.863534909462,4.492442178,270,10.0,0.5042646666666667,0.023648444686936762,3.0,5.196781378444444,0.4393513725378519,3.0,0.049810695222222166,0.0026838886761159806,3.0,21.920077777777777,3.3238932629829883,3.0,4.392667726222222,0.19212099050032816,3.0,0.0008943741111110667,0.00011537509897930675,3.0,0.02712301222222217,0.0015784454265241167,3.0,11638.811111111112,170.44788820220717,3.0,11528.355555555556,34.33600852576703,3.0
OCIO_2.4_ACES_tests_r7_sys2034.ldn.vfx.framestore.com.txt,r7,Intel(R) Xeon(R) CPU E5-2667 v4 @ 3.20GHz,2.4.2,ACES 1.0,2.4,27,9,319.1656213922963,334.1085904814815,324.8007224653334,618.381079135396,0.3321976666666666,270,10.0,0.4481467777777777,0.20867776647829642,3.0,0.05739912966666663,0.023580978303156825,3.0,0.05497991599999996,0.02339048245464513,3.0,0.6456339999999999,0.30287652868014264,3.0,3.0321667818888884,1.6312737614664052,3.0,0.0005784123333333,0.00025151329364756224,3.0,0.024263836999999965,0.0074627924973264485,3.0,1458.8566666666666,53.311802737396846,3.0,1460.0866666666668,47.88525184693556,3.0
OCIO_2.4_ACES_tests_r7_sys2034.ldn.vfx.framestore.com.txt,r7,Intel(R) Xeon(R) CPU E5-2667 v4 @ 3.20GHz,2.4.2,ACES 2.0,2.4,27,9,2247.9024796982226,2258.0990647407407,2252.263572595704,4284.71245341795,4.752659768,270,10.0,0.443062,0.16666520923229436,3.0,6.373286447222223,0.41717120736865043,3.0,0.03244347999999996,0.012163982776875578,3.0,22.887244444444445,5.283319545337774,3.0,3.879641166444445,1.5568491990585327,3.0,0.0006930061111110666,0.0002455344572067722,3.0,0.022449483777777734,0.007377649049881979,3.0,10113.977777777778,7.764329643621441,3.0,10122.755555555557,13.098105602352213,3.0
OCIO_2.4_ACES_tests_r7_sys2034.txt,r7,Intel(R) Xeon(R) CPU E5-2667 v4 @ 3.20GHz,2.4.0,ACES 1.0,2.4,27,9,316.0546772014074,338.3572703703704,324.2382329399753,616.5603057519422,0.7306823333333333,270,10.0,0.8387167777777776,0.18853337213853122,3.0,0.07704327777777774,0.014404856222874724,3.0,0.09524529155555554,0.0203420589737795,3.0,0.8412652222222222,0.15916793257239464,3.0,5.205816900666666,0.8219842458822147,3.0,0.0008998319999999666,0.00034643784403089813,3.0,0.033998046666666636,0.006756081839145628,3.0,1463.2566666666664,52.709795526490566,3.0,1447.7944444444445,50.01675434106849,3.0
OCIO_2.4_ACES_tests_r7_sys2034.txt,r7,Intel(R) Xeon(R) CPU E5-2667 v4 @ 3.20GHz,2.4.1,ACES 1.0,2.4,27,9,315.73893645885187,333.57166307407414,322.30441765541974,612.915033010327,0.6619416666666667,270,10.0,0.707640111111111,0.11369593311662149,3.0,0.08503850888888886,0.012830447728521625,3.0,0.07619983188888886,0.011581286795052556,3.0,0.9764092222222223,0.13648938691599316,3.0,4.726332995333333,0.8857165511299455,3.0,0.0010811037777777334,0.0002526126965565725,3.0,0.04039045888888887,0.006349453174429319,3.0,1473.7411111111112,43.214661135279314,3.0,1420.3855555555556,2.954782062527939,3.0
OCIO_2.4_ACES_tests_r7_sys2034.txt,r7,Intel(R) Xeon(R) CPU E5-2667 v4 @ 3.20GHz,2.4.1,ACES 2.0,2.4,27,9,2562.2847605775555,2580.5101510370373,2569.0303658814078,4890.035960561914,4.050816809333333,270,10.0,0.48020788888888893,0.024809961149894214,3.0,4.960727902777777,0.02714155232632195,3.0,0.029775256555555532,0.0014014712385523962,3.0,18.901922222222222,0.5014678502305178,3.0,4.071733446333333,0.1828140269294556,3.0,0.0009404914444444334,9.356276244099568e-05,3.0,0.027985724444444433,0.0013330747860213752,3.0,11563.244444444446,35.16526590153836,3.0,11529.555555555555,2.607965007718107,3.0
OCIO_2.4_ACES_tests_r7_sys2034.txt,r7,Intel(R) Xeon(R) CPU E5-2667 v4 @ 3.20GHz,2.4.2,ACES 1.0,2.4,27,9,313.60890892022223,333.78136955555556,321.00913228698766,610.2570989458717,0.729013,270,10.0,0.8325664444444444,0.2106443388569498,3.0,0.07981575222222216,0.0039334026769231,3.0,0.09740088711111106,0.02003485484147558,3.0,0.9693896666666667,0.04976564556777889,3.0,4.82169469888889,0.6115917371000136,3.0,0.0011143235555555334,0.00013430057225918653,3.0,0.042431032222222165,0.007773177814040593,3.0,1466.3644444444444,9.301274305368151,3.0,1415.8733333333332,1.9609379841743912,3.0
OCIO_2.4_ACES_tests_r7_sys2034.txt,r7,Intel(R) Xeon(R) CPU E5-2667 v4 @ 3.20GHz,2.4.2,ACES 2.0,2.4,27,9,2274.49993427337,2302.141647148148,2285.9358460935928,4347.933643450712,4.867083198333334,270,10.0,0.5257215555555556,0.046421296016104646,3.0,6.622208249000001,0.007232856668535493,3.0,0.040139659111111066,0.003128423568195338,3.0,25.512466666666665,1.047761379216555,3.0,4.673057076,0.3430773189388782,3.0,0.0008966271111111,0.00010299096380770915,3.0,0.025902786666666597,0.0027599997354528856,3.0,10278.766666666666,47.83643427811482,3.0,10257.255555555554,57.171013764098994,3.0
OCIO_2.4_ACES_tests_r7_sys2718.ldn.vfx.framestore.com.txt,r7,Intel(R) Core(TM) i9-9900K CPU @ 3.60GHz,2.4.1,ACES 1.0,2.4,24,8,278.246413996625,280.01120416666663,279.0446703655416,493.12392114646553,0.27605516666666663,240,10.0,0.22853322222222217,0.0024504681034295942,3.0,0.03249026044444443,0.006398508844887458,3.0,0.0305305194444444,0.0009089138577789916,3.0,0.32473888888888885,0.0033699996757885395,3.0,1.444947077777778,0.015375226589776324,3.0,,,,0.011678511111111067,0.0004298126409372891,3.0,1110.7555555555552,10.877680682803502,3.0,1119.5288888888888,7.348711401277004,3.0
OCIO_2.4_ACES_tests_r7_sys2718.ldn.vfx.framestore.com.txt,r7,Intel(R) Core(TM) i9-9900K CPU @ 3.60GHz,2.4.1,ACES 2.0,2.4,24,8,2624.56502056825,2628.4377769583334,2626.3951703144166,4641.80436963937,2.7508340506666666,240,10.0,0.17066973333333327,0.004579507482009101,3.0,4.064588141888889,0.030082246451945124,3.0,0.016662122333333265,0.0007513534790683182,3.0,11.592855555555557,0.06899344842755588,3.0,1.452002849777778,0.005404503269310037,3.0,,,,0.009028556888888867,0.00020910573942396974,3.0,10493.21111111111,29.691924329191426,3.0,10500.644444444444,28.06964222812362,3.0
OCIO_2.4_ACES_tests_r7_sys2718.ldn.vfx.framestore.com.txt,r7,Intel(R) Core(TM) i9-9900K CPU @ 3.60GHz,2.4.2,ACES 1.0,2.4,24,8,276.38014990920834,277.7305425,277.01654384195837,489.47818914658734,0.3240083333333333,240,10.0,0.3715702333333333,0.25697778153319223,3.0,0.02907745522222217,0.000779045360950771,3.0,0.030548205777777736,0.00678764139544111,3.0,0.3260413333333333,0.005335103654100833,3.0,1.4581930191111108,0.019191201366912696,3.0,,,,0.0113649333333333,0.0004254798774256308,3.0,1103.9811111111112,7.672592878648189,3.0,1109.9244444444446,2.822509390464221,3.0
OCIO_2.4_ACES_tests_r7_sys2718.ldn.vfx.framestore.com.txt,r7,Intel(R) Core(TM) i9-9900K CPU @ 3.60GHz,2.4.2,ACES 2.0,2.4,26,9,2114.706438505192,2127.6415060384616,2119.9379632094233,3940.434321898103,2.5080426691666666,260,10.0,0.2362295333333333,0.07253290720852158,3.0,5.373325812333333,0.05859639446960522,3.0,0.01728938011111107,0.00556226342888468,3.0,16.258166666666664,1.0037319451814675,3.0,2.156353953111111,0.9742879230971878,3.0,0.0004282703333333,0.00013458080523611084,2.0,0.011808066999999966,0.0034689767344979645,3.0,9181.800000000001,54.26286421977161,3.0,9166.942222222222,27.366854715824935,3.0
OCIO_2.4_ACES_tests_r7_sys2777.ldn.vfx.framestore.com.txt,r7,Intel(R) Core(TM) i9-9900 CPU @ 3.10GHz,2.4.1,ACES 1.0,2.4,24,8,271.1992602470833,272.2923799166667,271.6291541393055,479.9691226290064,0.27545849999999994,240,10.0,0.23097899999999996,0.002433164217867595,3.0,0.0288531974444444,0.0004893956623975077,3.0,0.030387645777777732,0.0006684929252602028,3.0,0.32150655555555546,0.00476531347148138,3.0,1.5043000416666665,0.03148809074812084,3.0,,,,0.011651118444444367,0.00036995200215316377,3.0,1084.3522222222223,3.495362536169793,3.0,1086.5533333333333,2.282637363519006,3.0
OCIO_2.4_ACES_tests_r7_sys2777.ldn.vfx.framestore.com.txt,r7,Intel(R) Core(TM) i9-9900 CPU @ 3.10GHz,2.4.1,ACES 2.0,2.4,24,8,2517.17658746875,2531.024150375,2524.5626379506944,4461.782005355856,2.702005010833333,240,10.0,0.17636135555555552,0.004242179756437226,3.0,3.8968454853333334,0.02230437985412568,3.0,0.01707998888888883,7.881153125746155e-05,3.0,11.200355555555555,0.02875162475280186,3.0,1.5122324832222223,0.007286676106703442,3.0,,,,0.009339848111111068,0.0005251593431316506,3.0,10088.800000000001,30.388941702168374,3.0,10090.88888888889,34.7685894855519,3.0
OCIO_2.4_ACES_tests_r7_sys2777.ldn.vfx.framestore.com.txt,r7,Intel(R) Core(TM) i9-9900 CPU @ 3.10GHz,2.4.2,ACES 1.0,2.4,25,9,261.689328161,263.26303836,262.3999553136666,475.5400271412742,0.319808,250,10.0,0.5084007777777778,0.48340744803418784,3.0,0.03731344611111103,0.01440236834654693,3.0,0.0394155212222222,0.018231990550687936,3.0,0.4347827777777778,0.19791626684993538,3.0,2.617675026888889,2.000152221541276,3.0,0.0007497519999999,0.0,1.0,0.016234591222222202,0.007630871254127968,3.0,1088.73,7.362080774708587,3.0,1094.2822222222223,9.066143571511402,3.0
OCIO_2.4_ACES_tests_r7_sys2777.ldn.vfx.framestore.com.txt,r7,Intel(R) Core(TM) i9-9900 CPU @ 3.10GHz,2.4.2,ACES 2.0,2.4,24,8,2236.640421255875,2271.9436595416664,2251.6074679894587,3977.4661751148615,3.3958380451666668,240,10.0,0.17846088888888886,0.0015795743844231904,3.0,5.4625738256666665,0.3455581921083762,3.0,0.0129111234444444,0.00020780268007373652,3.0,15.007077777777775,0.19712680727934476,3.0,1.514393437111111,0.028170539186027282,3.0,,,,0.0087713072222222,0.0002185522249861094,3.0,9037.446666666669,124.64957659151811,3.0,8953.228888888889,3.654460491163869,3.0
OCIO_2.4_ACES_tests_r7_sys3498.txt,r7,Intel(R) Xeon(R) w5-2465X,2.4.1,ACES 1.0,2.4,27,9,207.48632367570372,217.63133270370375,211.21038130301235,402.0908888178327,0.3131473333333333,270,10.0,0.30301439999999996,0.058369819722295976,3.0,0.0332512494444444,0.004435164167380237,3.0,0.027138069333333303,0.003026487832557997,3.0,0.3785963333333333,0.04561283829630035,3.0,2.0395555156666667,0.5236999966553928,3.0,0.00046306788888883336,0.00011216330882757362,3.0,0.01774642477777773,0.0023441644057505613,3.0,966.3011111111113,32.62775136177683,3.0,931.7925555555554,0.6823770815915651,3.0
OCIO_2.4_ACES_tests_r7_sys3498.txt,r7,Intel(R) Xeon(R) w5-2465X,2.4.1,ACES 2.0,2.4,27,9,2352.920731221889,2364.2744429259255,2357.2530180937165,4489.300935227627,1.9059369103333332,270,10.0,0.23469579999999998,0.03925294067834639,3.0,3.939740509,0.41506569130253756,3.0,0.013571960555555533,0.0024090823754836384,3.0,11.380155555555556,1.2122363018328886,3.0,1.838375899888889,0.28092388195450463,3.0,0.0004450111111111,9.300262480186843e-05,3.0,0.014622551777777765,0.00319380777545511,3.0,10616.322222222223,37.48855133879428,3.0,10581.533333333333,3.753368857144819,3.0
OCIO_2.4_ACES_tests_r7_sys3498.txt,r7,Intel(R) Xeon(R) w5-2465X,2.4.2,ACES 1.0,2.4,27,9,208.6285338082222,223.10438440740742,213.9416456965679,406.8843469984947,0.4513853333333333,270,10.0,0.5907914444444444,0.30947873037744783,3.0,0.04500424999999997,0.005229582078212585,3.0,0.046165679444444434,0.004786085060947628,3.0,0.5341346666666666,0.015120515426987776,3.0,3.148135079222222,0.18874289588252405,3.0,0.0006461579999999667,8.108137007828854e-05,3.0,0.022267324666666633,0.0019043654513222201,3.0,987.4327777777777,1.951280671574165,3.0,933.6548888888889,0.17767927826829247,3.0
OCIO_2.4_ACES_tests_r7_sys3498.txt,r7,Intel(R) Xeon(R) w5-2465X,2.4.2,ACES 2.0,2.4,27,9,2008.5071190599629,2018.507053962963,2012.2239955236914,3829.8699201660797,2.5475115876666665,270,10.0,0.31371277777777773,0.07927748150034185,3.0,5.110387395,0.5365032635046658,3.0,0.0214830853333333,0.005072891873629819,3.0,15.306155555555556,1.4898487996860388,3.0,2.6946523275555556,0.33075646460801533,3.0,0.0005783691111110667,0.00013856671609426127,3.0,0.015656869555555498,0.003992508570037106,3.0,9056.401111111112,37.040521704587626,3.0,9030.152222222221,2.8743643419666918,3.0
OCIO_2.4_ACES_tests_r9_sys2043.txt,r9,Intel(R) Xeon(R) CPU E5-2687W v3 @ 3.10GHz,2.4.1,ACES 1.0,2.4,24,8,298.10550358995835,299.11729379166667,298.4961599994305,527.2838608586168,0.34982083333333325,240,10.0,0.2886572222222222,0.014888762101864808,3.0,0.04120795599999997,0.003598836739670267,3.0,0.04631160833333326,0.004330726684101163,3.0,0.40108522222222215,0.005957913517455761,3.0,2.085765486777778,0.004498790931500564,3.0,,,,0.01736361099999997,0.002859168410983418,3.0,1190.9399999999998,2.5249048386908006,3.0,1194.148888888889,4.10393352411674,3.0
OCIO_2.4_ACES_tests_r9_sys2043.txt,r9,Intel(R) Xeon(R) CPU E5-2687W v3 @ 3.10GHz,2.4.1,ACES 2.0,2.4,24,8,1393.5063682352081,1395.533741375,1394.2860855325698,2463.7426705713615,2.0666215811666664,240,10.0,0.22193811111111103,0.02798519831453233,3.0,2.051878880222222,0.010827542678896091,3.0,0.0250819802222222,0.0018359309370554343,3.0,6.376293333333334,0.08296175852631021,3.0,2.1057696729999997,0.03306471086726082,3.0,,,,0.011055615999999968,0.0010108180345987353,3.0,5567.745555555556,14.043046651608359,3.0,5575.751111111112,16.36666474315429,3.0
OCIO_2.4_ACES_tests_r9_sys2043.txt,r9,Intel(R) Xeon(R) CPU E5-2687W v3 @ 3.10GHz,2.4.2,ACES 1.0,2.4,24,8,297.88076582316666,299.6641177083333,298.5356475660555,527.0321159654272,0.4193185,240,10.0,1.2694762222222222,1.69330562243705,3.0,0.04390122855555553,0.0064923839094198936,3.0,0.03942767788888887,0.0035255408486744894,3.0,0.4215744444444444,0.005784910547021159,3.0,2.1733524294444444,0.08829750641064724,3.0,,,,0.019670748111111067,0.0064094152521902824,3.0,1190.7966666666666,2.3900790317012715,3.0,1193.521111111111,1.6748875031320445,3.0
OCIO_2.4_ACES_tests_r9_sys2043.txt,r9,Intel(R) Xeon(R) CPU E5-2687W v3 @ 3.10GHz,2.4.2,ACES 2.0,2.4,24,8,1077.1089414325,1079.9566307916668,1078.4704550969443,1904.7895844152713,2.1759318603333337,240,10.0,0.22237562222222218,0.010676355492672856,3.0,2.2248220802222227,0.03929591498567044,3.0,0.01806266288888887,0.00156134254938479,3.0,6.801784444444444,0.05104184789990469,3.0,2.1032428584444443,0.048375285901169046,3.0,,,,0.0111308851111111,0.0014693328019125085,3.0,4305.952222222222,10.924504734939031,3.0,4310.429999999999,1.024798083092399,3.0
OCIO_2.4_ACES_tests_r9_sys2665.ldn.vfx.framestore.com.txt,r9,Intel(R) Core(TM) i9-9900K CPU @ 3.60GHz,2.4.1,ACES 1.0,2.4,21,7,220.9048760710476,221.81229509523806,221.24375828558732,357.83731731124203,0.2714153333333333,210,10.0,0.19244648888888882,0.0037437642955146268,3.0,0.0257912432222222,0.0002547959066822508,3.0,,,,0.2699422222222222,0.0066223770936402115,3.0,1.4275872572222223,0.023121693378085718,3.0,,,,0.011096343111111033,0.0007784702074753271,3.0,771.7446666666666,4.2124557498500375,3.0,775.0347777777778,3.713264666231328,3.0
OCIO_2.4_ACES_tests_r9_sys2665.ldn.vfx.framestore.com.txt,r9,Intel(R) Core(TM) i9-9900K CPU @ 3.60GHz,2.4.1,ACES 2.0,2.4,19,7,1081.871051235,1085.583048263158,1083.3730115713158,1636.3579591873647,1.4584882263333334,190,10.0,0.14034642222222216,0.001986004077519992,3.0,1.2455190874444444,0.03973764778156912,3.0,,,,3.946333333333333,0.07873495757568223,3.0,1.4584882263333334,0.0,1.0,,,,0.007378366555555501,0.0006413009580059821,3.0,3430.2077777777777,13.843503222865445,3.0,3425.328888888889,10.251425013861247,3.0
OCIO_2.4_ACES_tests_r9_sys2665.ldn.vfx.framestore.com.txt,r9,Intel(R) Core(TM) i9-9900K CPU @ 3.60GHz,2.4.2,ACES 1.0,2.4,22,8,210.74674873004548,212.5802560909091,211.51467566910605,352.5232027960066,0.3119044999999999,220,10.0,1.3588740888888886,2.010633634518678,3.0,0.0277326261111111,0.004086691744641475,3.0,0.0353298483333333,0.0,1.0,0.3004456666666666,0.03800609335502806,3.0,1.5152909916666666,0.13327990388100824,3.0,,,,0.012168250666666667,0.003281274874312474,3.0,772.8543333333333,3.8435098687411906,3.0,775.027,2.0578788432105264,3.0
